"Symbol";"Side";"P&L";"Pips";"Size";"Fee";"Open Price";"Close Price";"Open Date";"Close Date";"Risk";"Drawdown";"Cash Drawdown";"Open Order";"Close Order"
"MES(DEC25)";"SELL";"237,5";"19";"10";"-1,5";"6697";"6692,25";"2025-09-19 09:50:08";"2025-09-19 10:18:43";"0";"0";"0";"35685973004";"35686033804"
"MES(DEC25)";"SELL";"337,5";"27";"10";"-1,5";"6699";"6692,25";"2025-09-19 09:43:44";"2025-09-19 10:18:43";"0";"0";"0";"35685951904";"35686033804"
