"Symbol";"Side";"P&L";"Pips";"Size";"Fee";"Open Price";"Close Price";"Open Date";"Close Date";"Risk";"Drawdown";"Cash Drawdown";"Open Order";"Close Order"
"MES(DEC25)";"SELL";"437,5";"35";"10";"-1,5";"6712,75";"6704";"2025-09-24 09:28:05";"2025-09-24 10:41:29";"0,7";"6,5";"325";"35688339504";"35688508704"
"MES(DEC25)";"SELL";"62,5";"5";"10";"-1,5";"6715,5";"6714,25";"2025-09-24 09:05:18";"2025-09-24 09:16:24";"0,4";"0,5";"25";"35688273004";"35688312504"
