"Symbol";"Side";"P&L";"Pips";"Size";"Fee";"Open Price";"Close Price";"Open Date";"Close Date";"Risk";"Drawdown";"Cash Drawdown";"Open Order";"Close Order"
"MES(DEC25)";"SELL";"1250";"100";"10";"-1,5";"6717,25";"6692,25";"2025-10-15 11:10:30";"2025-10-15 12:01:48";"0";"0";"0";"35706689204";"35706833104"
"MES(DEC25)";"SELL";"1050";"84";"10";"-1,5";"6741,5";"6720,5";"2025-10-15 10:30:09";"2025-10-15 10:41:30";"0";"0,75";"38";"35706564704";"35706611304"
