"Symbol";"Side";"P&L";"Pips";"Size";"Fee";"Open Price";"Close Price";"Open Date";"Close Date";"Risk";"Drawdown";"Cash Drawdown";"Open Order";"Close Order"
"MES(SEP25)";"SELL";"250";"20";"10";"-1,5";"6547,25";"6542,25";"2025-09-10 11:07:57";"2025-09-10 11:36:55";"0,7";"3,5";"175";"35678535904";"35678568504"
"MES(SEP25)";"SELL";"525";"42";"10";"-1,5";"6552,75";"6542,25";"2025-09-10 09:57:20";"2025-09-10 11:36:55";"0,1";"1";"50";"35678423804";"35678568504"
